ticker,exchange,assetType,priceCurrency,startDate,endDate
SCE-P-H,NYSE,Stock,USD,2014-09-22,2020-09-22
SCE-P-J,NYSE,Stock,USD,2015-08-26,2020-09-22
SCE-P-K,NYSE,Stock,USD,2016-03-10,2020-09-22
SCE-P-L,NYSE,Stock,USD,2017-06-20,2020-09-22
SCECX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SCEDF,OTCGREY,Stock,USD,,
SCEDX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCEEX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCEGX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCEI,NASDAQ,Stock,USD,,
SCELX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCEMX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SCENX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCEPRF,NYSE,Stock,USD,,
SCEPX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCEQX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCERX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCES,NASDAQ,Stock,USD,,
SCESX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCETX,NMFQS,Mutual Fund,USD,1997-01-31,2020-09-22
SCEUX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCEVX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCEWX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCEXF,PINK,Stock,USD,2017-09-22,2020-09-22
SCEYF,OTCGREY,Stock,USD,2017-09-28,2020-09-22
SCFAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SCFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SCFFF,OTCGREY,Stock,USD,2009-09-02,2020-09-22
SCFFX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SCFGX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCFHX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCFIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SCFJX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCFKX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCFLF,OTCGREY,Stock,USD,2015-11-19,2020-09-22
SCFMX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCFNX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCFOX,NMFQS,Mutual Fund,USD,2019-07-01,2020-09-22
SCFQX,NMFQS,Mutual Fund,USD,2019-07-01,2020-09-22
SCFR,PINK,Stock,USD,2017-09-22,2020-09-22
SCFS,NASDAQ,Stock,USD,,
SCFTX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SCFUX,NMFQS,Mutual Fund,USD,,
SCFVX,NMFQS,Mutual Fund,USD,2019-07-01,2020-09-22
SCFYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCFZX,NMFQS,Mutual Fund,USD,2019-07-01,2020-09-22
SCG,NYSE,Stock,USD,1987-12-30,2018-12-31
SCGAX,NMFQS,Mutual Fund,USD,,
SCGCX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCGDX,NMFQS,Mutual Fund,USD,1990-01-02,2017-12-11
SCGEX,NMFQS,Mutual Fund,USD,1995-01-03,2019-12-23
SCGEY,PINK,Stock,USD,2013-08-13,2020-02-19
SCGFX,NMFQS,Mutual Fund,USD,2017-06-06,2020-09-22
SCGGF,OTCBB,Stock,USD,2009-04-13,2017-09-18
SCGGX,NMFQS,Mutual Fund,USD,2007-01-03,2017-10-27
SCGIX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SCGLF,PINK,Stock,USD,2007-07-23,2020-09-22
SCGLX,NMFQS,Mutual Fund,USD,2012-01-03,2017-07-05
SCGLY,PINK,Stock,USD,2007-07-13,2020-09-22
SCGNX,NMFQS,Mutual Fund,USD,2017-06-06,2020-09-22
SCGPX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SCGPY,PINK,Stock,USD,2016-02-12,2020-09-22
SCGRF,OTCGREY,Stock,USD,,
SCGRX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCGSX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
SCGTX,NMFQS,Mutual Fund,USD,,
SCGVX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCGX,PINK,Stock,USD,2008-09-19,2020-09-22
SCGY,PINK,Stock,USD,2005-12-02,2020-09-22
SCGZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-09-15
SCHA,NYSE ARCA,ETF,USD,2009-11-03,2020-09-22
SCHAX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCHB,NYSE ARCA,ETF,USD,2009-11-03,2020-09-22
SCHBX,NMFQS,Mutual Fund,USD,1996-02-05,2016-07-05
SCHC,NYSE ARCA,ETF,USD,2010-01-14,2020-09-22
SCHCX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCHD,NYSE ARCA,ETF,USD,2011-10-20,2020-09-22
SCHE,NYSE ARCA,ETF,USD,2010-01-14,2020-09-22
SCHEX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHF,NYSE ARCA,ETF,USD,2009-11-03,2020-09-22
SCHFX,NMFQS,Mutual Fund,USD,2016-07-18,2019-05-02
SCHG,NYSE ARCA,ETF,USD,2010-01-04,2020-09-22
SCHGX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHH,NYSE ARCA,ETF,USD,2011-01-13,2020-09-22
SCHHX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHI,NYSE ARCA,ETF,USD,2019-10-10,2020-09-22
SCHIX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHJ,NYSE ARCA,ETF,USD,2019-10-10,2020-09-22
SCHJX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHK,NYSE ARCA,ETF,USD,2017-10-11,2020-09-22
SCHKX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHL,NASDAQ,Stock,USD,1992-02-25,2020-09-22
SCHLX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SCHM,NYSE ARCA,ETF,USD,2011-01-13,2020-09-22
SCHMX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHN,NASDAQ,Stock,USD,1993-11-16,2020-09-22
SCHNX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHO,NYSE ARCA,ETF,USD,2010-08-05,2020-09-22
SCHP,NYSE ARCA,ETF,USD,2010-08-05,2020-09-22
SCHPX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHQ,NYSE ARCA,ETF,USD,2019-10-10,2020-09-22
SCHQX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHR,NYSE ARCA,ETF,USD,2010-08-05,2020-09-22
SCHR1,NASDAQ,Stock,USD,,
SCHRX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-22
SCHS,PINK,Stock,USD,2017-10-16,2019-12-13
SCHSQ,OTCBB,Stock,USD,2013-02-06,2013-06-11
SCHTX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHUX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHV,NYSE ARCA,ETF,USD,2009-12-11,2020-09-22
SCHVX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHW,NYSE,Stock,USD,1989-06-30,2020-09-22
SCHW-P-B,NYSE,Stock,USD,1987-09-22,2017-11-28
SCHW-P-C,NYSE,Stock,USD,2015-07-28,2020-09-22
SCHW-P-D,NYSE,Stock,USD,2016-03-09,2020-09-22
SCHWX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCHX,NYSE ARCA,ETF,USD,2009-11-03,2020-09-22
SCHYF,PINK,Stock,USD,2012-08-20,2020-09-22
SCHYY,PINK,Stock,USD,2010-07-26,2020-09-22
SCHZ,NYSE ARCA,ETF,USD,2011-07-14,2020-09-22
SCI,NYSE,Stock,USD,1987-07-23,2020-09-22
SCI1,,Stock,USD,,
SCIA,OTCQB,Stock,USD,1999-04-30,2020-09-22
SCICX,NMFQS,Mutual Fund,USD,2000-01-03,2020-09-22
SCID,NYSE ARCA,ETF,USD,2015-05-14,2020-08-21
SCIE,PINK,Stock,USD,2017-09-22,2020-09-22
SCIEX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCIFX,NMFQS,Mutual Fund,USD,2010-01-04,2018-03-09
SCIGX,NMFQS,Mutual Fund,USD,1996-01-02,2019-12-12
SCIIX,NMFQS,Mutual Fund,USD,1996-01-02,2020-09-22
SCIJ,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIJX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SCIL,PINK,Stock,USD,1999-07-22,2020-09-15
SCIN,NYSE ARCA,ETF,USD,2010-07-07,2019-06-14
SCINX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCIO,PINK,Stock,USD,2007-12-20,2019-08-19
SCIOX,NMFQS,Mutual Fund,USD,2010-01-04,2020-09-22
SCIPX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SCIRX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SCIT,NASDAQ,Stock,USD,,
SCIU,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIUX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SCIV,PINK,Stock,USD,2007-08-21,2019-11-11
SCIX,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIXF,PINK,Stock,USD,1990-03-26,2020-09-22
SCIXX,NMFQS,Mutual Fund,USD,,
SCIZX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCJ,NYSE ARCA,ETF,USD,2007-12-27,2020-09-22
SCJAX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SCJCX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SCJIX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SCJKX,NMFQS,Mutual Fund,USD,2017-12-21,2020-09-22
SCKT,NASDAQ,Stock,USD,1995-06-07,2020-09-22
SCL,NYSE,Stock,USD,1992-03-17,2020-09-22
SCLAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-22
SCLD,NASDAQ,Stock,USD,,
SCLDX,NMFQS,Mutual Fund,USD,2013-01-02,2018-02-28
SCLEX,NMFQS,Mutual Fund,USD,,
SCLFX,NMFQS,Mutual Fund,USD,1996-01-02,2020-09-22
SCLHX,NMFQS,Mutual Fund,USD,,
SCLL,,Stock,USD,,
SCLMF,OTCGREY,Stock,USD,,
SCLN,NASDAQ,Stock,USD,1992-03-17,2017-10-20
SCLR,OTCMKTS,Stock,USD,,
SCLRF,OTCMKTS,Stock,USD,2017-10-18,2018-10-26
SCLUX,NMFQS,Mutual Fund,USD,,
SCLVX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
SCLWX,NMFQS,Mutual Fund,USD,,
SCLYX,NMFQS,Mutual Fund,USD,,
SCLZX,NMFQS,Mutual Fund,USD,,
SCM,NYSE,Stock,USD,2012-11-08,2020-09-22
SCMAX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCMBX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCMCX,NMFQS,Mutual Fund,USD,2014-04-02,2015-11-25
SCMF,NASDAQ,Stock,USD,,
SCMFX,NMFQS,Mutual Fund,USD,2007-01-08,2016-11-17
SCMGX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCMIX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SCMLX,NMFQS,Mutual Fund,USD,2002-10-18,2017-01-19
SCMP,NASDAQ,Stock,USD,2007-08-02,2018-02-13
SCMR,NASDAQ,Stock,USD,2016-01-04,2016-11-30
SCMSX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SCMTX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCMVX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SCMWY,PINK,Stock,USD,2007-08-31,2020-09-22
SCNA,PINK,Stock,USD,2017-09-22,2020-09-22
SCNAX,NMFQS,Mutual Fund,USD,2009-01-02,2016-12-29
SCNB,NASDAQ,Stock,USD,2016-01-04,2017-04-10
SCND,OTCQB,Stock,USD,2011-03-01,2020-09-22
SCNG,PINK,Stock,USD,2008-12-24,2020-09-22
SCNIX,NMFQS,Mutual Fund,USD,2013-01-02,2016-12-29
SCNLF,OTCGREY,Stock,USD,2013-07-29,2020-09-22
SCNNF,OTCGREY,Stock,USD,2019-05-07,2020-09-22
SCNP,OTCBB,Stock,USD,2014-08-28,2018-02-27
SCNQY,OTCMKTS,Stock,USD,,
SCNSX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCNT,NASDAQ,Stock,USD,,
SCNTQ,PINK,Stock,USD,2007-07-16,2020-09-22
SCNUX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-22
SCNXX,NMFQS,Mutual Fund,USD,,
SCNYB,NASDAQ,Stock,USD,,
SCO,NYSE ARCA,ETF,USD,2008-11-25,2020-09-22
SCOAX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCOBX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCOCF,OTCGREY,Stock,USD,2018-10-15,2018-10-15
SCOIX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-11
SCOK,,Stock,USD,,
SCOM,NYSE ARCA,ETF,USD,2019-01-16,2020-03-27
SCON,NASDAQ,Stock,USD,1993-03-09,2020-09-22
SCOO,PINK,Stock,USD,2013-11-04,2020-09-22
SCOP,NASDAQ,Stock,USD,,
SCOP2,,Stock,USD,,
SCOR,NASDAQ,Stock,USD,2007-06-27,2020-09-22
SCORX,NMFQS,Mutual Fund,USD,2008-01-02,2020-09-22
SCOT,,Stock,USD,,
SCOTF,PINK,Stock,USD,2019-12-19,2020-09-22
SCOTX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-11
SCOVX,NMFQS,Mutual Fund,USD,2002-04-02,2015-10-29
SCOXQ,NASDAQ,Stock,USD,,
SCPAF,OTCGREY,Stock,USD,2012-12-28,2020-09-22
SCPAX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SCPB,NYSE ARCA,ETF,USD,2010-01-04,2017-10-13
SCPCX,NMFQS,Mutual Fund,USD,1996-11-15,2015-11-25
SCPD,OTCBB,Stock,USD,2014-07-09,2017-11-01
SCPDD,OTCBB,Stock,USD,2017-10-04,2017-10-23
SCPDX,NMFQS,Mutual Fund,USD,2017-12-01,2020-09-22
SCPE,NYSE,Stock,USD,2019-09-05,2020-09-22
SCPE-U,NYSE,Stock,USD,2019-07-12,2020-09-22
SCPE-WS,NYSE,Stock,USD,2019-09-05,2020-09-22
SCPEU,NYSE,Stock,USD,,
SCPEX,NMFQS,Mutual Fund,USD,2017-12-01,2020-09-22
SCPH,NASDAQ,Stock,USD,2017-11-17,2020-09-22
SCPIX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
SCPJ,PINK,Stock,USD,2007-07-24,2020-09-22
SCPL,NASDAQ,Stock,USD,2019-05-03,2020-09-22
SCPPF,OTCGREY,Stock,USD,2019-10-22,2020-09-22
SCPT,OTCMKTS,Stock,USD,2006-11-17,2020-09-22
SCPUX,NMFQS,Mutual Fund,USD,2017-12-01,2020-09-22
SCPVX,NMFQS,Mutual Fund,USD,2017-12-01,2020-09-22
SCPWX,NMFQS,Mutual Fund,USD,2017-12-01,2020-09-22
SCPXX,NMFQS,Mutual Fund,USD,,
SCPYX,NMFQS,Mutual Fund,USD,2010-01-04,2020-09-22
SCPZX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCQ,NYSE,Stock,USD,2014-05-16,2017-09-19
SCQGX,NMFQS,Mutual Fund,USD,1992-01-02,2020-09-22
SCQUX,NMFQS,Mutual Fund,USD,,
SCR,NYSE,Stock,USD,,
SCRA,NYSE,Stock,USD,,
SCRCQ,PINK,Stock,USD,2012-07-02,2020-09-22
SCREX,NMFQS,Mutual Fund,USD,2020-01-27,2020-09-22
SCRFX,NMFQS,Mutual Fund,USD,,
SCRH,PINK,Stock,USD,2017-10-09,2020-09-22
SCRI,,Stock,USD,,
SCRJY,NYSE,Stock,USD,,
SCRLX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SCRMF,OTCMKTS,Stock,USD,2006-01-09,2017-12-28
SCRPF,PINK,Stock,USD,2017-10-06,2020-09-22
SCRPY,OTCGREY,Stock,USD,,
SCRRF,PINK,ETF,USD,,
SCRSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCRUX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SCRX,NASDAQ,Stock,USD,,
SCRYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCRYY,PINK,Stock,USD,2007-07-13,2020-09-22
SCRZX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCS,NYSE,Stock,USD,1998-02-18,2020-09-22
SCSAX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
SCSBX,NMFQS,Mutual Fund,USD,1980-01-02,2020-09-22
SCSC,NASDAQ,Stock,USD,1994-03-18,2020-09-22
SCSCX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SCSDX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCSG,PINK,Stock,USD,2010-08-25,2020-09-22
SCSGX,NMFQS,Mutual Fund,USD,2013-01-02,2017-03-30
SCSHF,OTCGREY,Stock,USD,2002-02-26,2020-09-22
SCSIX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCSKF,PINK,Stock,USD,,
SCSKX,NMFQS,Mutual Fund,USD,2001-01-02,2016-12-05
SCSLX,NMFQS,Mutual Fund,USD,2019-07-12,2020-09-22
SCSLX,NMFQS,Mutual Fund,USD,,
SCSMX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-22
SCSPX,NMFQS,Mutual Fund,USD,2012-01-03,2020-09-22
SCSRX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SCSSX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SCSTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-09-22
SCSVX,NMFQS,Mutual Fund,USD,2017-01-03,2017-11-17
SCSWF,,Stock,USD,,
SCT,,Stock,USD,,
SCTAX,NMFQS,Mutual Fund,USD,1990-01-02,2020-09-22
SCTBF,PINK,Stock,USD,2007-07-13,2020-09-22
SCTBY,OTCMKTS,Stock,USD,2018-01-18,2020-09-22
SCTC,OTCQB,Stock,USD,2020-04-28,2020-09-22
SCTCX,NMFQS,Mutual Fund,USD,1990-01-31,2020-09-22
SCTEX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SCTIX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-22
SCTN,OTCMKTS,Stock,USD,2017-09-27,2020-09-22
SCTO,NYSE ARCA,ETF,USD,2014-10-23,2019-07-05
SCTOX,NMFQS,Mutual Fund,USD,,
SCTQ,OTCGREY,Stock,USD,2019-05-21,2019-06-20
SCTRX,NMFQS,Mutual Fund,USD,2011-01-03,2017-10-27
SCTRY,PINK,Stock,USD,,
SCTSF,PINK,Stock,USD,2019-09-27,2020-09-22
SCTT,NASDAQ,Stock,USD,,
SCTTX,NMFQS,Mutual Fund,USD,,
SCTXX,NMFQS,Mutual Fund,USD,,
SCTY,OTCQX,Stock,USD,2012-12-13,2020-09-22
SCTY1,NASDAQ,Stock,USD,,
SCU,NYSE,Stock,USD,2009-12-01,2015-01-08
SCU,NYSE,Stock,USD,2007-11-14,2020-09-22
SCUEF,NYSE,Stock,USD,,
SCUIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SCUPF,OTCGREY,Stock,USD,2009-09-11,2020-09-22
SCUPX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SCUR,NASDAQ,Stock,USD,,
SCURX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCUVX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SCVAX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
SCVBX,NMFQS,Mutual Fund,USD,2002-01-31,2016-02-08
SCVEX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-22
SCVFX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SCVIX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-22
SCVJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-22
SCVL,NASDAQ,Stock,USD,1993-03-16,2020-09-22
SCVM,PINK,Stock,USD,1998-02-06,2019-08-19
SCVNX,NMFQS,Mutual Fund,USD,2011-01-03,2020-09-22
SCVPF,PINK,Stock,USD,2007-07-17,2020-09-22
SCVPY,PINK,Stock,USD,2017-11-29,2020-09-22
SCVUF,PINK,Stock,USD,2004-01-12,2020-09-22
SCVX,NYSE,Stock,USD,2020-03-20,2020-09-22
SCVX-U,NYSE,Stock,USD,2020-03-16,2020-09-22
SCVX-WS,NYSE,Stock,USD,2020-03-23,2020-09-22
SCVXU,NYSE,Stock,USD,,
SCWBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
SCWCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SCWFX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SCWTF,OTCGREY,Stock,USD,2017-09-22,2020-09-22
SCWX,NASDAQ,Stock,USD,2016-04-22,2020-09-22
SCX,NYSE,Stock,USD,1987-12-30,2020-09-22
SCXIX,NMFQS,Mutual Fund,USD,2012-08-03,2020-09-22
SCXJX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCXKX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCXLB,PINK,Stock,USD,2017-10-20,2020-09-22
SCXLX,NMFQS,Mutual Fund,USD,2016-07-18,2020-09-22
SCXN,PINK,Stock,USD,2006-12-05,2017-07-12
SCXXF,OTCGREY,Stock,USD,,
SCY,NYSE,Stock,USD,,
SCYT,PINK,Stock,USD,2017-10-19,2020-09-22
SCYVX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SCYX,NASDAQ,Stock,USD,2014-05-02,2020-09-22
SCYYF,OTCGREY,Stock,USD,2009-04-16,2020-09-22
SCYYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SCZ,NASDAQ,ETF,USD,2007-12-12,2020-09-22
SCZ.B,NYSE,Stock,USD,,
SCZC,PINK,Stock,USD,2004-03-30,2020-09-22
SCZZF,OTCGREY,Stock,USD,2019-04-30,2019-04-30
SD,NYSE,Stock,USD,2016-10-04,2020-09-22
SD1,NYSE,Stock,USD,2007-11-06,2016-01-06
SDAAX,NMFQS,Mutual Fund,USD,2019-01-02,2020-09-22
SDACX,NMFQS,Mutual Fund,USD,2019-01-02,2020-09-22
SDAD,PINK,Stock,USD,2017-11-14,2020-09-22
SDAG,NYSE ARCA,ETF,USD,2018-12-18,2020-08-05
SDAIX,NMFQS,Mutual Fund,USD,2019-01-02,2020-09-22
SDAYX,NMFQS,Mutual Fund,USD,2019-01-02,2020-09-22
SDBNX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBRX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBT,NASDAQ,Stock,USD,2007-11-01,2013-07-03
SDC,NASDAQ,Stock,USD,2019-09-12,2020-09-22
SDCAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDCCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDCF,OTCMKTS,Stock,USD,2001-01-02,2020-09-22
SDCI,NYSE ARCA,ETF,USD,2018-05-03,2020-09-22
SDCIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDCJF,PINK,Stock,USD,2016-01-05,2020-01-17
SDCMX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-30
SDCO,NASDAQ,Stock,USD,,
SDCSX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SDCVF,OTCGREY,Stock,USD,2020-07-07,2020-09-22
SDCYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-09-22
SDCYX,NMFQS,Mutual Fund,USD,,
SDD,NYSE ARCA,ETF,USD,2007-01-25,2020-09-22
SDDFF,PINK,Stock,USD,1997-07-24,2020-09-22
SDDMX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SDDXF,OTCGREY,Stock,USD,2000-06-14,2020-09-22
SDDYY,OTCGREY,Stock,USD,,
SDEAX,NMFQS,Mutual Fund,USD,2011-06-22,2015-11-25
SDEC,PINK,Stock,USD,2019-07-31,2020-09-22
SDEM,NYSE ARCA,ETF,USD,2015-03-17,2020-09-22
SDFAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDFEX,NMFQS,Mutual Fund,USD,,
SDFIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDFSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDFYX,NMFQS,Mutual Fund,USD,,
SDFYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-09-22
SDG,NASDAQ,ETF,USD,2016-04-22,2020-09-22
SDG1,,Stock,USD,,
SDGA,NYSE ARCA,ETF,USD,2018-09-24,2020-09-22
SDGAX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SDGB,PINK,Stock,USD,2007-08-16,2020-09-22
SDGBX,NMFQS,Mutual Fund,USD,2001-06-22,2016-07-22
SDGCF,PINK,Stock,USD,2017-11-14,2020-09-22
SDGCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-22
SDGFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDGIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SDGMF,OTCGREY,Stock,USD,,
SDGR,NASDAQ,Stock,USD,2020-02-06,2020-09-22
SDGRX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-22
SDGTX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-22
SDGUX,NMFQS,Mutual Fund,USD,,
SDGZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-22
SDHAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDHCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDHFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDHHX,NMFQS,Mutual Fund,USD,2019-05-24,2020-05-14
SDHIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-22
SDHTX,NMFQS,Mutual Fund,USD,,
SDHYX,NMFQS,Mutual Fund,USD,2019-05-24,2020-05-14
SDI,NYSE,Stock,USD,2001-01-02,2020-07-16
SDIAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-22
SDIBX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-22
SDICX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-22
SDIG,PINK,Stock,USD,2014-06-18,2017-10-23
SDII,,Stock,USD,,
SDIIF,PINK,Stock,USD,2019-01-25,2020-09-22
SDIPF,PINK,Stock,USD,2007-12-10,2020-09-22
SDISY,PINK,Stock,USD,2013-10-30,2020-09-17
SDITX,NMFQS,Mutual Fund,USD,1993-01-29,2020-09-22
